"respid","rlh","prop.corr","ind.coef_1","ind.coef_2","ind.coef_3","ind.coef_4","ind.coef_5","ind.coef_6","ind.coef_7","ind.coef_8","ind.coef_9","ind.coef_10","ind.coef_11","ind.coef_12","ind.coef_13","ind.coef_14","ind.coef_15","ind.coef_16","ind.coef_17","ind.coef_18","ind.coef_19","ind.coef_20","ind.coef_21","ind.coef_22","ind.coef_23","ind.coef_24","ind.coef_25","cls.memb","cls.memb.prob_1","cls.memb.prob_2","cls.memb.prob_3","version","pick_1","pick_2","pick_3","pick_4","pick_5","pick_6","pick_7","pick_8","pick_9","pick_10"
"152","0.69710513839929933","0.90000000000000002","0","-3.2562874737571974","0","2.6929823954489747","4.7748204365374098","6.1887861602671137","7.7930038057181941","0","-0.17251809864093143","0","-0.13286247705767731","0","-0.23802138060030933","0","0.035885746919625656","0","-0.22936430262720392","0","-0.23025601095213993","0","-0.22187311748623978","0","-0.060718339132733057","0","-0.52154832470957735","2","0.0012999712071962127","0.99870002879271935","8.4806293988398663E-14","17","3","2","3","3","3","3","3","3","3","3"
"153","0.53395016114002802","0.80000000000000004","0","-3.5742923538319804","0","1.5047071518016233","-1.5689827216464776","-3.9005505168630727","-5.8878087863527782","0","-0.40982244583154726","0","-0.46426095719002569","0","-0.090742836289600781","0","-0.66637833106529987","0","-0.41103297657441501","0","-0.24480486617991701","0","-0.10156999485605811","0","-0.40235084737328025","0","-0.21781017258589588","3","0.00014556019447529541","2.1738923394135512E-14","0.99985443980550304","10","2","1","1","1","1","1","1","4","1","1"
"154","0.3447567328521402","0.59999999999999998","0","2.6137687754883903","0","3.3186302664122356","3.3337427185098814","3.1150126331188188","4.6724292985249676","0","-0.43224385445986646","0","-0.76575335452368487","0","-0.29317480155145453","0","-0.65240013859151302","0","-0.22618578122592994","0","-0.23988515350835682","0","-0.23082113767640244","0","-0.19898078593246016","0","-0.38429808724508441","2","0.0042104927891401739","0.99559329493562154","0.00019621227523672615","18","3","2","4","2","3","4","3","1","3","4"
"155","0.67950182996855268","0.90000000000000002","0","-4.4780014085490247","0","3.1402545382034779","5.0627602568325258","3.3918438738166525","0.26381948793560844","0","-0.55369100002047955","0","0.097168055498891473","0","-0.15035532527087717","0","-0.076821775361941416","0","-0.045318676932168164","0","-0.20698888755183301","0","-0.33064762160061001","0","-0.61525816351846963","0","-0.1352354185778831","1","0.99998798482604434","1.1613239043309553E-05","4.0193491217800956E-07","10","2","2","3","2","2","2","2","1","2","2"
"156","0.57480686720299468","0.80000000000000004","0","-3.1634792850866806","0","3.2509877913291434","4.7993011340995144","5.5849931481466148","4.5195920987647149","0","-0.65105960858637246","0","0.18834014348628997","0","-0.11983845986105726","0","-0.12446189770136712","0","-0.038654608256554937","0","-0.21608733738296787","0","-0.38524722749964402","0","-0.43739702220056914","0","-0.44490644179089667","2","0.13320699999649327","0.8667929999133962","9.0110852327733392E-11","12","2","2","2","3","3","3","3","3","3","2"
"157","0.8195156281117888","1","0","-6.1083157723097417","0","3.1306926079842201","0.14706405608525669","-1.907720993761161","-3.605533449632806","0","-0.39008598769848457","0","-0.22218356858544752","0","-0.1559635136218043","0","-0.48500482329284433","0","-0.23652277078600845","0","-0.22605781091587826","0","-0.14525840011218005","0","-0.21448480904617431","0","-0.07026166856324878","3","0.015641334684295342","2.2337247189594265E-10","0.98435866509233294","4","1","1","1","1","1","2","2","1","1","2"
"158","0.57902730489998611","0.90000000000000002","0","-4.6345509199172223","0","2.8088627639671961","4.7037156476886288","4.1705129903447364","1.4768169721860869","0","-0.41403423605924433","0","-0.17131540412852636","0","-0.2448212342036229","0","0.18996238628041229","0","-0.2881644348303235","0","-0.23108094748312158","0","-0.21528655977343769","0","-0.023355251774233997","0","-0.26860578799439722","1","0.99433558516369058","0.0056644109751269583","3.8611829185747396E-09","11","3","3","2","2","2","2","2","3","3","2"
"159","0.6250942665375584","0.90000000000000002","0","-6.9054449586637769","0","1.8914808914831429","0.061071965491220119","-2.8149004245648643","-5.5356253282375141","0","-0.54704908174639999","0","-0.2505148967249779","0","-0.26543630831189352","0","-0.44685767025666939","0","-0.29963055672572569","0","-0.22281707271621082","0","-0.24070767702985171","0","-0.56004954783538241","0","0.012107596300558741","3","0.082730202725981195","1.8356813614950706E-11","0.91726979725566171","2","2","2","1","1","1","1","2","1","1","1"
"160","0.40023160534626001","0.69999999999999996","0","1.1381690278240044","0","3.4000268497106085","3.6366247148301385","4.2600607232999881","4.1371091512422709","0","-0.41819188883987968","0","-0.31731540526322016","0","-0.18708130291606284","0","-0.82074741738360801","0","-0.30138862624148188","0","-0.21155952427218044","0","-0.097798980396399796","0","-0.78993740048967342","0","-0.34034031373327167","2","0.0035636631620949944","0.99643633627464334","5.6326185973093995E-10","8","1","1","4","3","3","3","3","3","3","3"
"161","0.74720310260193712","0.90000000000000002","0","-3.0973885225986488","0","2.6669388638640066","5.4035612245614377","7.4789637315615423","7.5738834053543371","0","-0.2698225743306315","0","0.12259623433174149","0","-0.20657344911710385","0","-0.029605091536611283","0","0.020755398353704428","0","-0.21759319815326117","0","-0.08470187637010039","0","-0.46218876743376636","0","-0.20403940211560112","2","0.0048937094952782867","0.99510629050471522","6.3570017549724004E-15","5","3","3","3","2","3","3","3","3","3","3"
"162","0.76146198562170453","1","0","5.4486446292209374","0","3.4560410359921314","3.4306733676671923","4.6818102701380857","7.3941411591926869","0","-0.46565400807022972","0","-0.69236785886280383","0","-0.23218497758261275","0","-0.63878263352749265","0","-0.29037663964780636","0","-0.232739214426844","0","-0.27322915085775257","0","-0.57457747297994877","0","-0.61876625068286573","2","4.6620622038681458E-07","0.99997727027828542","2.2263515492834003E-05","20","3","3","4","4","4","4","3","3","3","4"
"163","0.49325232773360456","0.69999999999999996","0","2.6724075594380006","0","3.5950609384994348","1.3559570314754756","-0.52698503363706772","-2.2111081165097608","0","-0.8341228673965021","0","-0.40378622937893738","0","-0.21995849445344129","0","-0.76577814238818331","0","-0.31379647370375446","0","-0.25669910491751646","0","-0.30286075024877029","0","-0.56982368040493381","0","-0.2610873677393587","3","7.3837867576855287E-12","3.2565685035802226E-09","0.99999999673604734","4","4","1","4","4","1","4","4","1","4","4"
"164","0.46336161357580147","0.90000000000000002","0","-4.4122984180787244","0","3.1855499343878755","3.3549671676667456","2.1422443452473603","0.9753364866332036","0","-0.62785599170312612","0","-0.53222198202642379","0","-0.095670529824474701","0","0.20067436961993837","0","-0.29414285144429686","0","-0.21267943615935223","0","0.016867127787971076","0","-1.021040474530083","0","-0.13748129488493499","1","0.99939559977985803","0.00056105274750953824","4.3347472631873888E-05","5","1","2","1","2","2","2","2","2","3","2"
"165","0.57747882908131409","0.80000000000000004","0","-3.0012766256325674","0","2.8374301325027358","5.0459740859504629","6.2061178591245065","6.1622268324436513","0","-0.39047218572392783","0","-0.21216848276465322","0","-0.23528950086364853","0","-0.013246073926556409","0","-0.014179188365633795","0","-0.24113113301476932","0","-0.19800220955864839","0","-0.1132533167406458","0","-0.44482007271676094","2","0.0055640345726278842","0.99443596542723633","1.3535608989492971E-13","7","3","1","3","3","3","3","3","3","2","3"
"166","0.34638378053527308","0.59999999999999998","0","2.4942822320556437","0","2.994192279268673","4.4284200269020086","4.4074915653006652","4.6466506057278476","0","-0.38947514378933107","0","-0.72948517791145517","0","-0.24783598094624643","0","-0.2313850007533495","0","-0.39968734776147496","0","-0.23850790217813672","0","-0.0840510523589654","0","-0.13778442397600249","0","-0.38135019738064385","2","0.021982006572849797","0.97801775031804894","2.4310910094130833E-07","19","2","2","2","3","4","4","3","3","3","3"
"167","0.43437565034867481","0.80000000000000004","0","3.4259615213535359","0","3.1068673510958176","3.9446618028749385","5.4771926712771153","5.2623235706179559","0","-0.30080824496615799","0","-0.26957629527930038","0","-0.17771864273049204","0","-0.66614717102273069","0","-0.15431454155134935","0","-0.22859698408654461","0","-0.3191850982692368","0","-0.6839645901890099","0","-0.45193927119564126","2","0.00012015525501444563","0.9998798446885927","5.6392750162696884E-11","15","3","3","3","3","3","3","4","4","3","3"
"168","0.94537248127894047","1","0","6.56249502690937","0","3.4039815101784381","2.8317618440139389","1.7541398319416297","0.53148017460302921","0","-0.75418859616840273","0","-0.74317702449126288","0","-0.21178744788299847","0","-0.65012522507995796","0","-0.28697698574251235","0","-0.23449611032823714","0","-0.36722468900287181","0","-0.71441675083505329","0","-0.44056764764456563","3","7.2739062672344641E-15","4.39026498764372E-09","0.99999999560972697","16","4","4","4","4","4","4","4","4","4","4"
"169","0.38486842761473505","0.69999999999999996","0","-5.7466256791501449","0","1.4205749001667554","1.7228545632401333","1.0352905800840244","1.129976352154624","0","-0.0077598670598687716","0","-0.51763975047907429","0","-0.39008440807952094","0","-0.12372431411028265","0","-0.4111627544703555","0","-0.25106927487969743","0","-0.32649168128178063","0","0.31257979704593764","0","-0.43582926745022488","1","0.99379121118021263","0.0062077168587019111","1.071961085712427E-06","17","1","2","3","3","2","3","1","2","3","1"
"170","0.8581527701247188","1","0","-2.5260061704153083","0","2.7816397777334032","4.7643010114111499","7.340091643967722","8.9016444521027864","0","-0.13733443987192703","0","-0.042480154915732114","0","-0.23562639131085325","0","-0.16484305116689774","0","-0.024054457119365699","0","-0.20684400861467661","0","-0.1383878382939768","0","-0.47258868784672314","0","-0.45734744421324514","2","0.00070432328469867693","0.99929567671529307","7.9460536274974405E-15","13","3","3","3","3","3","3","3","3","3","3"
"171","0.35903721699534524","0.59999999999999998","0","-1.8453761725046176","0","2.2945204326622823","1.2593242656579602","-1.472737617039968","-3.4769264464782492","0","-0.63624982739487235","0","-0.57691973816628828","0","-0.35139246599481805","0","-0.34050181759545972","0","-0.16862661374331347","0","-0.23407435694638082","0","-0.22310153044693198","0","0.20664292684394919","0","-0.25265984462273783","3","0.12341764845905769","8.1902036155373622E-08","0.87658226963890562","13","1","1","1","4","1","2","2","2","1","1"
"172","0.94540733635315444","1","0","6.4183069629154499","0","3.3410302815296808","2.6489865820709659","1.6372117147529592","0.44556941824762369","0","-0.72325898893626861","0","-0.74054345615842521","0","-0.23860592117920695","0","-0.65332168595194684","0","-0.29336515108653854","0","-0.23354520999877035","0","-0.35361689886470515","0","-0.72994656631490051","0","-0.45121891583901758","3","9.7220204059638627E-16","4.7163979118371325E-09","0.99999999528360028","6","4","4","4","4","4","4","4","4","4","4"
"173","0.60190804757418459","0.80000000000000004","0","-4.7834867156146936","0","2.7453653295394957","4.7161974627689265","2.9217222754741767","0.48286478652816822","0","-0.40355908327648371","0","-0.16571965570744043","0","-0.1565205950551575","0","-0.1483500394446445","0","-0.36076164683848788","0","-0.21653445122000994","0","-0.26314689273918063","0","0.15217000710520459","0","0.067581884151379376","1","0.99998725332100735","1.2287004894762702E-05","4.5967409723911441E-07","14","2","1","3","3","1","2","2","2","1","3"
"174","0.37012339862874727","0.69999999999999996","0","-6.0470307732700972","0","1.4644738175458092","2.9430314359537415","2.6549174936556716","1.6018387897449655","0","-0.19592717615652139","0","-0.058440910580030002","0","-0.2140832625279295","0","0.053370302457181301","0","-0.27894809241516083","0","-0.22771146696329711","0","-0.071122546672814646","0","0.29975682126321707","0","-0.31504725323705834","1","0.99944829158748061","0.00055170359557861091","4.8169407401699961E-09","16","3","2","3","2","3","1","2","3","2","3"
"175","0.94481757944714551","1","0","6.3632402896983136","0","3.3738152659997716","2.6303575789410765","1.6239546022944058","0.50286706826940719","0","-0.70108630385533244","0","-0.7395474489759355","0","-0.217353036779701","0","-0.668410122986693","0","-0.29225717815339092","0","-0.23410028368919211","0","-0.3551928620803112","0","-0.7198103630225231","0","-0.45318532512837228","3","8.6333223925930779E-16","7.0567213009940068E-09","0.99999999294327857","19","4","4","4","4","4","4","4","4","4","4"
"176","0.43612884361028181","0.69999999999999996","0","-4.0455926065451342","0","3.212107800504572","4.8738949716627218","3.9104517314128993","3.5266400002233191","0","-0.74136586491920231","0","-0.024522723693416047","0","-0.2214513398602394","0","0.083263973025321028","0","-0.044609717974571743","0","-0.21960009478888773","0","-0.28492511737717113","0","-0.27467592027286575","0","-0.21808417856066417","1","0.98086618397130487","0.019133803045666434","1.2983027940636073E-08","18","3","2","2","2","2","3","3","2","2","3"
"177","0.42329353594569408","0.80000000000000004","0","-4.868529132506314","0","1.8583878586123785","3.4463075466580286","3.0963894398486342","1.2653071216050455","0","-0.10201408328240939","0","0.12105876569907525","0","-0.19422968361847942","0","-0.62783416487922028","0","-0.2208290280635416","0","-0.20288790960522324","0","-0.21014969432886593","0","-0.078135674631508445","0","-0.26308726885870215","1","0.99568372142599659","0.0043162686881474581","9.8858567819464843E-09","11","2","3","2","3","1","2","3","2","3","2"
"178","0.55985496217708641","0.90000000000000002","0","-3.1534568754961434","0","2.8671201846015886","5.1553824556699572","5.007611519034846","4.7938942504287292","0","-0.39049896133459328","0","-0.56661670217941962","0","-0.31714367070589411","0","0.13954448318001494","0","-0.26761126144777508","0","-0.22857894713907195","0","-0.11006874123581679","0","-0.12621948392116247","0","-0.57583400927476225","2","0.24461570414930328","0.75538429575808119","9.2615952087641455E-11","18","2","2","3","3","3","2","3","2","3","2"
"179","0.77376140115561376","1","0","-8.1610621614932004","0","0.5576721363690007","-2.5288254207720948","-4.6212998151372489","-6.4967715296738611","0","-0.14693568050653549","0","-0.51440363332985228","0","-0.25040337158766479","0","-0.18071625748670711","0","-0.39741676786385155","0","-0.21478163733684688","0","-0.11636871721967453","0","-0.45023211030217847","0","-0.16254716671393854","3","0.0015157335814305359","1.9678794496117512E-13","0.99848426641837307","12","1","1","1","1","1","1","1","1","1","1"
